slice_file_name,fsID,start,end,salience,fold,classID,class
1-50623-A-152___1.wav,2532,0.0,0.7,1,2,0,Not_a_drone
3-102583-C-492___1.wav,5939,0.0,0.7,1,4,0,Not_a_drone
1-23094-A-150___1.wav,1915,0.0,0.7,1,3,0,Not_a_drone
159738-8-0-13___5.wav,3558,2.8,3.5,1,5,0,Not_a_drone
1-26222-A-101___1.wav,2031,0.0,0.7,1,9,0,Not_a_drone
57320-0-0-45___4.wav,11869,2.1,2.8,1,7,0,Not_a_drone
174276-7-1-0___3.wav,3622,1.4,2.1,1,3,0,Not_a_drone
1-18757-A-44___1.wav,1739,0.0,0.7,1,4,0,Not_a_drone
105415-2-0-21___3.wav,3324,1.4,2.1,1,10,0,Not_a_drone
zz_g5___16.wav,1362,10.5,11.2,1,8,1,Drone
2-102414-A-172___1.wav,3881,0.0,0.7,1,7,0,Not_a_drone
4-168155-A-153___1.wav,8642,0.0,0.7,1,7,0,Not_a_drone
zz_g3___4.wav,1360,2.1,2.8,1,8,1,Drone
5-177957-E-402___1.wav,10143,0.0,0.7,1,6,0,Not_a_drone
electric_toothbrush___41.wav,12008,28.0,28.7,1,8,0,Not_a_drone
4-164064-A-14___1.wav,8503,0.0,0.7,1,9,0,Not_a_drone
4-165823-A-413___1.wav,8567,0.0,0.7,1,1,0,Not_a_drone
15564-2-0-2___1.wav,3524,0.0,0.7,1,2,0,Not_a_drone
134717-0-0-14___2.wav,3412,0.7,1.4,1,5,0,Not_a_drone
r_l_10m_g6___18.wav,1352,11.9,12.6,1,4,1,Drone
5-215005-A-321___1.wav,10942,0.0,0.7,1,7,0,Not_a_drone
5-215179-A-133___1.wav,10954,0.0,0.7,1,8,0,Not_a_drone
u2___56.wav,12353,38.5,39.2,1,8,0,Not_a_drone
2-122820-B-360___1.wav,4499,0.0,0.7,1,2,0,Not_a_drone
doing_the_dishes003___1.wav,11992,0.0,0.7,1,9,0,Not_a_drone
59277-0-0-2___3.wav,11889,1.4,2.1,1,1,0,Not_a_drone
4-184575-A-01___1.wav,9085,0.0,0.7,1,7,0,Not_a_drone
46669-4-0-10___1.wav,9836,0.0,0.7,1,7,0,Not_a_drone
FlyingDroneSoundEffect___4.wav,430,2.1,2.8,1,1,1,Drone
zz_g7___130.wav,1364,90.3,91.0,1,5,1,Drone
4-171652-A-440___1.wav,8704,0.0,0.7,1,10,0,Not_a_drone
2-209473-A-253___1.wav,4917,0.0,0.7,1,5,0,Not_a_drone
d7___30.wav,372,20.3,21.0,1,10,1,Drone
5-179860-A-433___1.wav,10169,0.0,0.7,1,10,0,Not_a_drone
2-80844-A-130___1.wav,5549,0.0,0.7,1,9,0,Not_a_drone
3-253084-E-21___1.wav,7693,0.0,0.7,1,2,0,Not_a_drone
mixed_52-bebop_003____1.wav,922,0.0,0.7,1,6,1,Drone
196087-2-0-0___3.wav,3845,1.4,2.1,1,5,0,Not_a_drone
avata1___7.wav,52,4.2,4.9,1,9,1,Drone
mixed_56-bebop_003____1.wav,942,0.0,0.7,1,8,1,Drone
doing_the_dishes007___6.wav,11996,3.5,4.2,1,7,0,Not_a_drone
3-166125-A-230___1.wav,7337,0.0,0.7,1,7,0,Not_a_drone
2-119748-A-382___1.wav,4411,0.0,0.7,1,10,0,Not_a_drone
3-208820-A-493___1.wav,7620,0.0,0.7,1,3,0,Not_a_drone
5-182404-A-184___1.wav,10245,0.0,0.7,1,1,0,Not_a_drone
mixed_membo_23-membo_002____1.wav,1096,0.0,0.7,1,8,1,Drone
17913-4-0-1___4.wav,3713,2.1,2.8,1,5,0,Not_a_drone
5-250026-B-304___1.wav,11580,0.0,0.7,1,10,0,Not_a_drone
r_l_20m_G7___3.wav,1353,1.4,2.1,1,7,1,Drone
zz_g7___85.wav,1364,58.8,59.5,1,3,1,Drone
zz_g4___11.wav,1361,7.0,7.7,1,6,1,Drone
143651-2-0-0___1.wav,3468,0.0,0.7,1,1,0,Not_a_drone
Membo_0_012-membo_004____1.wav,511,0.0,0.7,1,2,1,Drone
5-215172-A-134___1.wav,10950,0.0,0.7,1,6,0,Not_a_drone
3-139331-A-274___1.wav,6556,0.0,0.7,1,4,0,Not_a_drone
zz_g7___9.wav,1364,5.6,6.3,1,2,1,Drone
3-151213-A-240___1.wav,6907,0.0,0.7,1,7,0,Not_a_drone
5-170338-B-414___1.wav,10080,0.0,0.7,1,4,0,Not_a_drone
2-146877-B-311___1.wav,4745,0.0,0.7,1,10,0,Not_a_drone
17913-4-0-0___1.wav,3712,0.0,0.7,1,10,0,Not_a_drone
2-110417-B-282___1.wav,4221,0.0,0.7,1,3,0,Not_a_drone
2-75726-A-62___1.wav,5451,0.0,0.7,1,4,0,Not_a_drone
59277-0-0-4___3.wav,11891,1.4,2.1,1,5,0,Not_a_drone
U_D_10m_G7___38.wav,1356,25.9,26.6,1,9,1,Drone
mixed_52-bebop_000____1.wav,919,0.0,0.7,1,6,1,Drone
electric_toothbrush___116.wav,12008,80.5,81.2,1,9,0,Not_a_drone
shower___25.wav,12052,16.8,17.5,1,6,0,Not_a_drone
2-99955-A-74___1.wav,5853,0.0,0.7,1,4,0,Not_a_drone
4-165791-A-450___1.wav,8544,0.0,0.7,1,5,0,Not_a_drone
3-253084-E-23___1.wav,7695,0.0,0.7,1,1,0,Not_a_drone
5-208030-A-04___1.wav,10765,0.0,0.7,1,4,0,Not_a_drone
2-188822-C-404___1.wav,4888,0.0,0.7,1,5,0,Not_a_drone
Membo_1_000-membo_000____1.wav,572,0.0,0.7,1,3,1,Drone
u3___120.wav,12354,83.3,84.0,1,5,0,Not_a_drone
4-195451-A-443___1.wav,9387,0.0,0.7,1,7,0,Not_a_drone
134717-0-0-13___1.wav,3411,0.0,0.7,1,10,0,Not_a_drone
4-188703-D-82___1.wav,9246,0.0,0.7,1,9,0,Not_a_drone
4-195707-A-133___1.wav,9402,0.0,0.7,1,3,0,Not_a_drone
1-19872-A-361___1.wav,1781,0.0,0.7,1,4,0,Not_a_drone
57320-0-0-27___1.wav,11859,0.0,0.7,1,5,0,Not_a_drone
174276-7-5-0___3.wav,3626,1.4,2.1,1,7,0,Not_a_drone
2-122763-B-293___1.wav,4492,0.0,0.7,1,9,0,Not_a_drone
55020-4-0-12___1.wav,11839,0.0,0.7,1,3,0,Not_a_drone
4-172736-A-363___1.wav,8777,0.0,0.7,1,10,0,Not_a_drone
2-70280-A-180___1.wav,5339,0.0,0.7,1,5,0,Not_a_drone
zz_g7___136.wav,1364,94.5,95.2,1,6,1,Drone
hoovering_30m_G6___42.wav,440,28.7,29.4,1,3,1,Drone
d2___5.wav,368,2.8,3.5,1,10,1,Drone
3-122110-A-464___1.wav,6301,0.0,0.7,1,8,0,Not_a_drone
3-143560-A-472___1.wav,6654,0.0,0.7,1,6,0,Not_a_drone
zz_g6___13.wav,1363,8.4,9.1,1,10,1,Drone
1-28135-A-111___1.wav,2071,0.0,0.7,1,1,0,Not_a_drone
5-207681-A-244___1.wav,10725,0.0,0.7,1,1,0,Not_a_drone
5-232816-A-232___1.wav,11233,0.0,0.7,1,5,0,Not_a_drone
5-213836-B-93___1.wav,10904,0.0,0.7,1,5,0,Not_a_drone
5-207681-A-240___1.wav,10721,0.0,0.7,1,3,0,Not_a_drone
FlyingDroneSoundEffect___29.wav,430,19.6,20.3,1,4,1,Drone
3-128512-B-470___1.wav,6407,0.0,0.7,1,2,0,Not_a_drone
164053-8-1-0___4.wav,3590,2.1,2.8,1,3,0,Not_a_drone
4-149294-B-413___1.wav,8252,0.0,0.7,1,1,0,Not_a_drone
2-209474-A-252___1.wav,4921,0.0,0.7,1,10,0,Not_a_drone
15_m(9)___45.wav,29,30.8,31.5,1,10,1,Drone
d7___24.wav,372,16.1,16.8,1,3,1,Drone
4-181286-A-100___1.wav,8929,0.0,0.7,1,9,0,Not_a_drone
5-221593-A-211___1.wav,11152,0.0,0.7,1,4,0,Not_a_drone
180937-7-3-26___1.wav,3770,0.0,0.7,1,3,0,Not_a_drone
4-169127-B-411___1.wav,8660,0.0,0.7,1,1,0,Not_a_drone
192124-2-0-5___3.wav,3822,1.4,2.1,1,6,0,Not_a_drone
zz_g4___13.wav,1361,8.4,9.1,1,9,1,Drone
electric_toothbrush___16.wav,12008,10.5,11.2,1,1,0,Not_a_drone
138031-2-0-45___5.wav,3456,2.8,3.5,1,8,0,Not_a_drone
2-99796-A-321___1.wav,5845,0.0,0.7,1,4,0,Not_a_drone
2-70052-A-424___1.wav,5333,0.0,0.7,1,4,0,Not_a_drone
5-208761-A-240___1.wav,10771,0.0,0.7,1,5,0,Not_a_drone
4-172366-A-374___1.wav,8733,0.0,0.7,1,5,0,Not_a_drone
avata1___17.wav,52,11.2,11.9,1,7,1,Drone
103074-7-3-2___5.wav,3292,2.8,3.5,1,8,0,Not_a_drone
3-155577-A-144___1.wav,7081,0.0,0.7,1,3,0,Not_a_drone
14113-4-0-0___2.wav,3465,0.7,1.4,1,4,0,Not_a_drone
hoover___24.wav,12023,16.1,16.8,1,8,0,Not_a_drone
113205-5-1-5___3.wav,3354,1.4,2.1,1,6,0,Not_a_drone
2-102567-A-350___1.wav,3919,0.0,0.7,1,3,0,Not_a_drone
2-7321-A-330___1.wav,5424,0.0,0.7,1,2,0,Not_a_drone
3-152007-A-200___1.wav,6937,0.0,0.7,1,5,0,Not_a_drone
180937-7-4-5___3.wav,3795,1.4,2.1,1,8,0,Not_a_drone
2-109316-A-322___1.wav,4161,0.0,0.7,1,7,0,Not_a_drone
zz_g3___13.wav,1360,8.4,9.1,1,3,1,Drone
extra_membo_D2_2023___1.wav,397,0.0,0.7,1,6,1,Drone
5-151085-A-203___1.wav,9949,0.0,0.7,1,3,0,Not_a_drone
5-217186-B-160___1.wav,11031,0.0,0.7,1,2,0,Not_a_drone
1-34094-B-54___1.wav,2214,0.0,0.7,1,1,0,Not_a_drone
134717-0-0-6___4.wav,3430,2.1,2.8,1,1,0,Not_a_drone
2-28314-A-120___1.wav,4964,0.0,0.7,1,5,0,Not_a_drone
180937-7-0-1___1.wav,3722,0.0,0.7,1,4,0,Not_a_drone
1-80840-A-131___1.wav,3096,0.0,0.7,1,8,0,Not_a_drone
4-149940-A-51___1.wav,8255,0.0,0.7,1,7,0,Not_a_drone
151977-0-0-4___5.wav,3509,2.8,3.5,1,5,0,Not_a_drone
3-203375-A-392___1.wav,7604,0.0,0.7,1,2,0,Not_a_drone
1-45645-A-314___1.wav,2404,0.0,0.7,1,10,0,Not_a_drone
extra_membo_D2_2050___1.wav,424,0.0,0.7,1,9,1,Drone
5-171118-A-261___1.wav,10082,0.0,0.7,1,4,0,Not_a_drone
4-147240-A-22___1.wav,8226,0.0,0.7,1,4,0,Not_a_drone
3-68630-B-403___1.wav,7760,0.0,0.7,1,3,0,Not_a_drone
Membo_1_042-membo_001____1.wav,628,0.0,0.7,1,4,1,Drone
1-27724-A-13___1.wav,2063,0.0,0.7,1,10,0,Not_a_drone
180937-7-3-1___5.wav,3764,2.8,3.5,1,6,0,Not_a_drone
5-198891-A-81___1.wav,10542,0.0,0.7,1,5,0,Not_a_drone
193394-3-0-10___2.wav,3824,0.7,1.4,1,6,0,Not_a_drone
1-43807-B-470___1.wav,2375,0.0,0.7,1,5,0,Not_a_drone
3-155583-A-144___1.wav,7096,0.0,0.7,1,1,0,Not_a_drone
1-79113-A-50___1.wav,3065,0.0,0.7,1,1,0,Not_a_drone
77766-9-0-0___1.wav,11928,0.0,0.7,1,10,0,Not_a_drone
134717-0-0-23___2.wav,3421,0.7,1.4,1,10,0,Not_a_drone
106905-8-0-3___4.wav,3332,2.1,2.8,1,9,0,Not_a_drone
1-64473-A-450___1.wav,2900,0.0,0.7,1,2,0,Not_a_drone
3-103050-A-194___1.wav,5951,0.0,0.7,1,2,0,Not_a_drone
hoovering_20m_G5___29.wav,439,19.6,20.3,1,9,1,Drone
mixed_46-bebop_001____1.wav,885,0.0,0.7,1,7,1,Drone
161702-9-0-8___2.wav,3587,0.7,1.4,1,1,0,Not_a_drone
180937-7-3-2___5.wav,3774,2.8,3.5,1,10,0,Not_a_drone
2-51173-A-353___1.wav,5117,0.0,0.7,1,9,0,Not_a_drone
15m(6)___56.wav,27,38.5,39.2,1,1,1,Drone
1-208757-A-24___1.wav,1829,0.0,0.7,1,10,0,Not_a_drone
4-181035-A-384___1.wav,8928,0.0,0.7,1,7,0,Not_a_drone
2-70344-A-334___1.wav,5348,0.0,0.7,1,3,0,Not_a_drone
5-212730-A-172___1.wav,10868,0.0,0.7,1,5,0,Not_a_drone
r_l_5m_G5___13.wav,1355,8.4,9.1,1,7,1,Drone
180937-7-4-8___4.wav,3798,2.1,2.8,1,9,0,Not_a_drone
hoverring_5m_G0___33.wav,443,22.4,23.1,1,4,1,Drone
1-80841-A-131___1.wav,3101,0.0,0.7,1,4,0,Not_a_drone
5-160614-H-482___1.wav,10053,0.0,0.7,1,7,0,Not_a_drone
113205-5-1-6___3.wav,3355,1.4,2.1,1,7,0,Not_a_drone
hand_fan___60.wav,12022,41.3,42.0,1,8,0,Not_a_drone
4-169127-A-413___1.wav,8657,0.0,0.7,1,10,0,Not_a_drone
4-213915-C-33___1.wav,9603,0.0,0.7,1,9,0,Not_a_drone
4-213915-C-31___1.wav,9601,0.0,0.7,1,3,0,Not_a_drone
177621-0-0-54___1.wav,3706,0.0,0.7,1,5,0,Not_a_drone
doing_the_dishes008___1.wav,11997,0.0,0.7,1,7,0,Not_a_drone
103074-7-3-3___1.wav,3293,0.0,0.7,1,5,0,Not_a_drone
5-253094-A-490___1.wav,11646,0.0,0.7,1,7,0,Not_a_drone
mixed_19-bebop_004____1.wav,781,0.0,0.7,1,6,1,Drone
40722-8-0-6___4.wav,9821,2.1,2.8,1,10,0,Not_a_drone
u2___17.wav,12353,11.2,11.9,1,4,0,Not_a_drone
5-117120-A-421___1.wav,9897,0.0,0.7,1,7,0,Not_a_drone
46669-4-0-8___5.wav,9856,2.8,3.5,1,10,0,Not_a_drone
44736-5-0-1___4.wav,9827,2.1,2.8,1,10,0,Not_a_drone
1-59102-A-133___1.wav,2798,0.0,0.7,1,3,0,Not_a_drone
Membo_1_045-membo_001____1.wav,643,0.0,0.7,1,10,1,Drone
1-155858-D-250___1.wav,1545,0.0,0.7,1,1,0,Not_a_drone
3-152912-A-261___1.wav,6993,0.0,0.7,1,1,0,Not_a_drone
113205-5-1-1___5.wav,3350,2.8,3.5,1,1,0,Not_a_drone
5-234145-A-284___1.wav,11280,0.0,0.7,1,5,0,Not_a_drone
r_l_10m_g6___36.wav,1352,24.5,25.2,1,7,1,Drone
3-124376-B-32___1.wav,6319,0.0,0.7,1,2,0,Not_a_drone
zz_l_r_2___4.wav,1366,2.1,2.8,1,1,1,Drone
3-155642-A-113___1.wav,7105,0.0,0.7,1,1,0,Not_a_drone
2-182508-A-81___1.wav,4850,0.0,0.7,1,10,0,Not_a_drone
zz_g4___22.wav,1361,14.7,15.4,1,2,1,Drone
5-204604-A-242___1.wav,10693,0.0,0.7,1,10,0,Not_a_drone
3-161500-A-171___1.wav,7248,0.0,0.7,1,10,0,Not_a_drone
5-223099-B-321___1.wav,11187,0.0,0.7,1,1,0,Not_a_drone
3-104761-B-70___1.wav,6017,0.0,0.7,1,2,0,Not_a_drone
2-81970-C-70___1.wav,5584,0.0,0.7,1,9,0,Not_a_drone
165645-4-4-0___1.wav,3612,0.0,0.7,1,1,0,Not_a_drone
3-100018-A-184___1.wav,5906,0.0,0.7,1,6,0,Not_a_drone
1-21189-A-103___1.wav,1868,0.0,0.7,1,3,0,Not_a_drone
3-246513-A-163___1.wav,7650,0.0,0.7,1,10,0,Not_a_drone
4-188703-D-84___1.wav,9248,0.0,0.7,1,5,0,Not_a_drone
2-37806-B-402___1.wav,5016,0.0,0.7,1,6,0,Not_a_drone
57320-0-0-0___5.wav,11851,2.8,3.5,1,8,0,Not_a_drone
hoverring_5m_G0___10.wav,443,6.3,7.0,1,8,1,Drone
191431-9-0-30___5.wav,3811,2.8,3.5,1,5,0,Not_a_drone
2-106073-A-362___1.wav,4056,0.0,0.7,1,2,0,Not_a_drone
103258-5-0-6___5.wav,3317,2.8,3.5,1,6,0,Not_a_drone
FlyingDroneSoundEffect___106.wav,430,73.5,74.2,1,1,1,Drone
zz_u_d_1___24.wav,1369,16.1,16.8,1,5,1,Drone
15m(6)___41.wav,27,28.0,28.7,1,8,1,Drone
zz_u_d_2___26.wav,1370,17.5,18.2,1,10,1,Drone
193394-3-0-4___1.wav,3826,0.0,0.7,1,9,0,Not_a_drone
3-118069-B-272___1.wav,6194,0.0,0.7,1,6,0,Not_a_drone
5-217186-C-162___1.wav,11038,0.0,0.7,1,1,0,Not_a_drone
zz_u_d_1___15.wav,1369,9.8,10.5,1,8,1,Drone
FlyingDroneSoundEffect___3.wav,430,1.4,2.1,1,8,1,Drone
5-203128-B-00___1.wav,10666,0.0,0.7,1,8,0,Not_a_drone
72261-3-0-27___1.wav,11910,0.0,0.7,1,4,0,Not_a_drone
151977-0-0-12___4.wav,3504,2.1,2.8,1,2,0,Not_a_drone
5-249937-A-224___1.wav,11570,0.0,0.7,1,6,0,Not_a_drone
1-61534-A-274___1.wav,2854,0.0,0.7,1,4,0,Not_a_drone
1-34094-A-51___1.wav,2206,0.0,0.7,1,10,0,Not_a_drone
5-208810-B-112___1.wav,10783,0.0,0.7,1,3,0,Not_a_drone
22962-4-0-1___4.wav,5880,2.1,2.8,1,2,0,Not_a_drone
176787-5-0-10___1.wav,3657,0.0,0.7,1,7,0,Not_a_drone
hoovering_30m_G6___6.wav,440,3.5,4.2,1,2,1,Drone
3-117504-B-160___1.wav,6167,0.0,0.7,1,7,0,Not_a_drone
2-102581-B-292___1.wav,3951,0.0,0.7,1,10,0,Not_a_drone
20m(2)___37.wav,34,25.2,25.9,1,1,1,Drone
5-220027-A-213___1.wav,11114,0.0,0.7,1,6,0,Not_a_drone
B_S2_D1_077-bebop_002____1.wav,88,0.0,0.7,1,4,1,Drone
10m (5)___4.wav,15,2.1,2.8,1,8,1,Drone
2-84965-A-231___1.wav,5665,0.0,0.7,1,2,0,Not_a_drone
177621-0-0-35___5.wav,3702,2.8,3.5,1,5,0,Not_a_drone
5-218196-B-274___1.wav,11050,0.0,0.7,1,2,0,Not_a_drone
5-117250-A-24___1.wav,9910,0.0,0.7,1,6,0,Not_a_drone
2-72547-C-142___1.wav,5396,0.0,0.7,1,3,0,Not_a_drone
4-174860-A-30___1.wav,8804,0.0,0.7,1,5,0,Not_a_drone
3-253081-A-24___1.wav,7671,0.0,0.7,1,9,0,Not_a_drone
15m(6)___15.wav,27,9.8,10.5,1,1,1,Drone
u2___50.wav,12353,34.3,35.0,1,5,0,Not_a_drone
191431-9-0-26___2.wav,3810,0.7,1.4,1,4,0,Not_a_drone
1-32579-A-290___1.wav,2195,0.0,0.7,1,6,0,Not_a_drone
4-188293-B-151___1.wav,9220,0.0,0.7,1,5,0,Not_a_drone
73277-9-0-17___3.wav,11918,1.4,2.1,1,6,0,Not_a_drone
5-198278-C-70___1.wav,10486,0.0,0.7,1,3,0,Not_a_drone
white_noise002___2.wav,12357,0.7,1.4,1,8,0,Not_a_drone
2-59566-A-461___1.wav,5200,0.0,0.7,1,6,0,Not_a_drone
3-71964-C-43___1.wav,7795,0.0,0.7,1,6,0,Not_a_drone
15m(6)___48.wav,27,32.9,33.6,1,5,1,Drone
4-181286-A-102___1.wav,8931,0.0,0.7,1,8,0,Not_a_drone
4-154443-A-244___1.wav,8303,0.0,0.7,1,8,0,Not_a_drone
10m(4)___23.wav,16,15.4,16.1,1,1,1,Drone
3-136288-A-02___1.wav,6519,0.0,0.7,1,8,0,Not_a_drone
2-81970-C-74___1.wav,5588,0.0,0.7,1,3,0,Not_a_drone
21684-9-0-7___5.wav,5878,2.8,3.5,1,10,0,Not_a_drone
134717-0-0-4___4.wav,3428,2.1,2.8,1,1,0,Not_a_drone
free_10m_G6___17.wav,431,11.2,11.9,1,6,1,Drone
2-82071-A-272___1.wav,5591,0.0,0.7,1,10,0,Not_a_drone
2-140841-A-300___1.wav,4694,0.0,0.7,1,10,0,Not_a_drone
zz_g4___168.wav,1361,116.9,117.6,1,4,1,Drone
46669-4-0-63___1.wav,9855,0.0,0.7,1,7,0,Not_a_drone
1-99958-A-312___1.wav,3267,0.0,0.7,1,2,0,Not_a_drone
101415-3-0-8___2.wav,3272,0.7,1.4,1,8,0,Not_a_drone
157867-8-0-2___4.wav,3546,2.1,2.8,1,3,0,Not_a_drone
2-87795-A-243___1.wav,5727,0.0,0.7,1,8,0,Not_a_drone
5-216370-A-414___1.wav,11015,0.0,0.7,1,8,0,Not_a_drone
2-95258-B-13___1.wav,5792,0.0,0.7,1,10,0,Not_a_drone
20m(4) (1)___14.wav,38,9.1,9.8,1,8,1,Drone
shaver___58.wav,12051,39.9,40.6,1,10,0,Not_a_drone
1-18755-B-40___1.wav,1730,0.0,0.7,1,4,0,Not_a_drone
Membo_1_045-membo_002____1.wav,644,0.0,0.7,1,9,1,Drone
silence054___1.wav,12107,0.0,0.7,1,8,0,Not_a_drone
Membo_2_016-membo_001____1.wav,688,0.0,0.7,1,10,1,Drone
2-57733-A-221___1.wav,5180,0.0,0.7,1,2,0,Not_a_drone
2-140147-A-382___1.wav,4691,0.0,0.7,1,9,0,Not_a_drone
159738-8-0-19___4.wav,3564,2.1,2.8,1,4,0,Not_a_drone
3-150979-B-404___1.wav,6871,0.0,0.7,1,2,0,Not_a_drone
193394-3-0-7___3.wav,3827,1.4,2.1,1,6,0,Not_a_drone
Membo_0_014-membo_003____1.wav,520,0.0,0.7,1,8,1,Drone
151977-0-0-8___5.wav,3513,2.8,3.5,1,4,0,Not_a_drone
54858-3-0-0___3.wav,11833,1.4,2.1,1,7,0,Not_a_drone
zz_l_r_3___19.wav,1367,12.6,13.3,1,2,1,Drone
5-263775-B-261___1.wav,11793,0.0,0.7,1,8,0,Not_a_drone
57320-0-0-0___2.wav,11851,0.7,1.4,1,4,0,Not_a_drone
20m (1)___11.wav,31,7.0,7.7,1,9,1,Drone
78360-4-0-18___1.wav,11941,0.0,0.7,1,2,0,Not_a_drone
1-26143-A-211___1.wav,2011,0.0,0.7,1,6,0,Not_a_drone
203356-3-0-2___4.wav,5866,2.1,2.8,1,6,0,Not_a_drone
3-152912-A-260___1.wav,6992,0.0,0.7,1,5,0,Not_a_drone
147764-4-5-0___1.wav,3497,0.0,0.7,1,4,0,Not_a_drone
1-96950-A-90___1.wav,3245,0.0,0.7,1,2,0,Not_a_drone
78360-4-0-11___4.wav,11935,2.1,2.8,1,7,0,Not_a_drone
180937-7-3-17___2.wav,3761,0.7,1.4,1,10,0,Not_a_drone
2-82274-A-52___1.wav,5601,0.0,0.7,1,9,0,Not_a_drone
5-243450-A-140___1.wav,11456,0.0,0.7,1,8,0,Not_a_drone
177621-0-0-27___4.wav,3699,2.1,2.8,1,1,0,Not_a_drone
177621-0-0-35___4.wav,3702,2.1,2.8,1,4,0,Not_a_drone
zz_l_r_3___18.wav,1367,11.9,12.6,1,8,1,Drone
4-180337-A-281___1.wav,8910,0.0,0.7,1,6,0,Not_a_drone
5-222041-A-91___1.wav,11167,0.0,0.7,1,5,0,Not_a_drone
1-19872-B-363___1.wav,1788,0.0,0.7,1,10,0,Not_a_drone
103258-5-0-18___1.wav,3310,0.0,0.7,1,9,0,Not_a_drone
U_D_10m_G7___24.wav,1356,16.1,16.8,1,10,1,Drone
3-140199-D-80___1.wav,6577,0.0,0.7,1,4,0,Not_a_drone
3-187549-A-62___1.wav,7534,0.0,0.7,1,6,0,Not_a_drone
4-132803-A-263___1.wav,8102,0.0,0.7,1,10,0,Not_a_drone
electric_toothbrush___55.wav,12008,37.8,38.5,1,9,0,Not_a_drone
4-147658-A-464___1.wav,8243,0.0,0.7,1,5,0,Not_a_drone
3-162786-A-134___1.wav,7256,0.0,0.7,1,10,0,Not_a_drone
5-197446-A-71___1.wav,10462,0.0,0.7,1,10,0,Not_a_drone
3-181132-A-144___1.wav,7496,0.0,0.7,1,1,0,Not_a_drone
3-167096-A-312___1.wav,7374,0.0,0.7,1,9,0,Not_a_drone
zz_g4___50.wav,1361,34.3,35.0,1,3,1,Drone
99180-9-0-36___3.wav,11985,1.4,2.1,1,10,0,Not_a_drone
146186-5-0-0___5.wav,3476,2.8,3.5,1,9,0,Not_a_drone
3-155766-A-132___1.wav,7119,0.0,0.7,1,1,0,Not_a_drone
3-170574-A-301___1.wav,7408,0.0,0.7,1,10,0,Not_a_drone
4-251645-B-494___1.wav,9729,0.0,0.7,1,7,0,Not_a_drone
silence129___1.wav,12182,0.0,0.7,1,9,0,Not_a_drone
r_l_10m_g6___23.wav,1352,15.4,16.1,1,5,1,Drone
180937-7-3-33___5.wav,3778,2.8,3.5,1,6,0,Not_a_drone
4-191246-B-74___1.wav,9308,0.0,0.7,1,8,0,Not_a_drone
U_P_5m_G6___32.wav,1358,21.7,22.4,1,6,1,Drone
shaver___56.wav,12051,38.5,39.2,1,6,0,Not_a_drone
138031-2-0-47___1.wav,3457,0.0,0.7,1,3,0,Not_a_drone
1-28808-A-432___1.wav,2082,0.0,0.7,1,9,0,Not_a_drone
silence078___1.wav,12131,0.0,0.7,1,9,0,Not_a_drone
1-24076-A-433___1.wav,1958,0.0,0.7,1,2,0,Not_a_drone
1-211527-A-204___1.wav,1854,0.0,0.7,1,6,0,Not_a_drone
180937-7-3-7___1.wav,3783,0.0,0.7,1,6,0,Not_a_drone
B_S2_D1_097-bebop_001____1.wav,187,0.0,0.7,1,4,1,Drone
176787-5-0-30___5.wav,3679,2.8,3.5,1,7,0,Not_a_drone
1-79220-A-171___1.wav,3076,0.0,0.7,1,5,0,Not_a_drone
4-198360-A-493___1.wav,9452,0.0,0.7,1,1,0,Not_a_drone
2-117617-A-482___1.wav,4326,0.0,0.7,1,4,0,Not_a_drone
hand_fan___120.wav,12022,83.3,84.0,1,4,0,Not_a_drone
mixed_12-bebop_000____1.wav,742,0.0,0.7,1,8,1,Drone
4-167077-B-204___1.wav,8618,0.0,0.7,1,5,0,Not_a_drone
182800-2-2-2___2.wav,3804,0.7,1.4,1,6,0,Not_a_drone
192124-2-0-11___4.wav,3817,2.1,2.8,1,9,0,Not_a_drone
5-160614-C-483___1.wav,10029,0.0,0.7,1,7,0,Not_a_drone
4-250869-C-23___1.wav,9718,0.0,0.7,1,7,0,Not_a_drone
zz_g4___161.wav,1361,112.0,112.7,1,1,1,Drone
1-54918-B-143___1.wav,2703,0.0,0.7,1,6,0,Not_a_drone
Membo_0_006-membo_002____1.wav,479,0.0,0.7,1,8,1,Drone
B_S2_D1_074-bebop_001____1.wav,72,0.0,0.7,1,3,1,Drone
4-132803-A-260___1.wav,8099,0.0,0.7,1,10,0,Not_a_drone
zz_g6___75.wav,1363,51.8,52.5,1,6,1,Drone
4-119720-A-184___1.wav,8013,0.0,0.7,1,9,0,Not_a_drone
d2___11.wav,368,7.0,7.7,1,9,1,Drone
U_P_5m_G6___39.wav,1358,26.6,27.3,1,3,1,Drone
5-194899-A-31___1.wav,10392,0.0,0.7,1,9,0,Not_a_drone
d2___13.wav,368,8.4,9.1,1,8,1,Drone
2-7321-A-332___1.wav,5426,0.0,0.7,1,9,0,Not_a_drone
3-159347-B-360___1.wav,7212,0.0,0.7,1,1,0,Not_a_drone
1-155858-F-251___1.wav,1556,0.0,0.7,1,10,0,Not_a_drone
zz_l_r_4___8.wav,1368,4.9,5.6000000000000005,1,3,1,Drone
119455-5-0-7___1.wav,3389,0.0,0.7,1,5,0,Not_a_drone
2-106072-A-364___1.wav,4053,0.0,0.7,1,5,0,Not_a_drone
5-253094-C-493___1.wav,11659,0.0,0.7,1,2,0,Not_a_drone
